"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.620202028E0,-3.380811214E-2,2.975684404E-2,8.959960938E-2
3.630242275E0,-6.902074814E-2,1.590305567E-2,3.211975098E-2
3.640313037E0,-5.229976773E-2,8.875846863E-3,5.770683289E-3
3.650353284E0,-4.058197141E-2,-1.246803999E-2,3.350257874E-3
3.660393530E0,-2.194580436E-2,-1.473701000E-2,2.726364136E-2
3.670433775E0,-5.827188492E-3,-4.081797600E-2,3.919124603E-2
3.680504539E0,-6.295442581E-3,-5.259209871E-2,8.506774902E-4
3.690544785E0,3.409683704E-4,-6.201714277E-2,-3.969192505E-3
3.700585031E0,-4.570871592E-3,-6.384170055E-2,-5.429935455E-2
3.710625276E0,2.865388989E-2,-2.273589373E-2,-5.434322357E-2
3.720696040E0,2.120539546E-2,-2.395546436E-2,-4.008293152E-2
3.730736286E0,2.320468426E-2,-5.654454231E-3,-4.310607910E-3
3.740776532E0,2.476093173E-2,-2.989858389E-2,1.464271545E-2
3.750847295E0,-4.417300224E-3,-2.360445261E-2,-3.098678589E-2
3.760887541E0,-4.926413298E-3,-2.486854792E-2,-6.700897217E-2
3.770927788E0,-4.339495301E-2,8.571147919E-5,-6.230831146E-2
3.780968033E0,-8.091747761E-2,8.360505104E-3,2.142620087E-2
